absorb water,0.839,0,0,0.844,0.561
absorbing,0.566,-0.91,0,0.599,0.692
absorption,0.633,-0.96,0,0.612,0.738
abstemious,0,0.947,0,0.881,0.609
abstemiousal,0.546,-0.92,0,0.598,0.688
abstract,0.047,0.213,-0.12,0.229,0.121
abstract concept,0.868,-0.95,0,0.548,0.791
abstract think,0,0.837,0,0.703,0.513
abstract thought,0.725,-0.76,0,0.51,0.665
abstraction,0,0.78,0,0.749,0.51
abstractness,0.973,-0.77,0,0.983,0.911
abstruse,0,0.857,0,0.778,0.545
abundance,0,0.184,-0.05,0.179,0.104
abundant,-0.08,0.168,-0.06,0.189,0.068
abundant natural resource,0.784,0.731,0,0,0.505
abysmal,0.906,0,0,0.726,0.544
ac power,0,-0.03,0,0.093,0.042
academic,0,0.707,0,0.818,0.508
academic administrator,0.946,0,0,0.978,0.641
academic excellence,0.053,0.136,0,0.057,0.082
academic institution,0.887,0.877,0,0,0.588
academic merit,0.57,0.754,-0.32,0.464,0.488
academic science,0,0.905,0,0.855,0.587
academician,0,0.708,0,0.819,0.509
academicism,0.563,-0.72,0,0.644,0.645
academicyear month,0.848,0,0,0.892,0.58
academy,0.739,0.825,0,0.782,0.782
acanthamoeba,0,0.065,0.021,0.052,0.032
accelerate,0.66,-0.85,0,0.744,0.752
accelerator,0.562,-0.77,0,0.962,0.767
accelerator pedal,0.784,0.825,0,0,0.536
accent,0.982,-0.70,0,0.527,0.737
accented letter,0.049,0.113,0.107,0.162,0.072
accept,0.972,0,0,0.894,0.622
accept challenge,0.887,0,0,0,0.296
acceptable,0.805,0,0,0.986,0.597
acceptableness,0.903,0,0,0.942,0.615
acceptance,0.033,0,0,0.09,0.041
acceptation,0.577,-0.77,0,0.517,0.621
accepting change,0,-0.96,0,0.986,0.649
access,0.825,0,0,0.703,0.509
access computer,0,0.85,0,0.847,0.566
access internet,0.827,0.732,0,0.769,0.776
access quickly,0.821,0,0,0.695,0.505
accessary,0.9,-0.74,0,0.721,0.788
accessible,0.859,-0.81,0,0.615,0.761
accessible via telnet,0.991,-0.73,0,0.668,0.797
accessorize outfit,0.152,0.114,-0.10,0.21,0.124
accessory,0,0.07,0.019,0.167,0.073
acclaim,0.853,0.828,0,0.98,0.887
acclamation,0.785,0,0,0.897,0.561
accolade,0.232,0.178,-0.17,0.223,0.154
accommodate,0.62,-0.91,0,0.766,0.768
accommodation,0,0.119,0,0.095,0.071
accomodate,0,0.995,0,0.742,0.579
accomplish goal,0.228,0.185,-0.07,0.308,0.215
accomplish mission,0.506,0.659,-0.24,0.242,0.387
accomplish task,0.532,0.657,-0.25,0.268,0.4
accomplished,0,0,0,0.813,0.271
accomplished athlete,0,0,0,0.97,0.323
accomplishment,0.122,0,0,0.107,0.076
accord,0.824,0,0,0,0.275
accordance,0,0.827,0,0.751,0.526
accordant,0.509,-0.62,0,0.786,0.64
accordantly,0.753,0,0,0.884,0.546
according,0.509,-0.62,0,0.786,0.64
accordingly,0,0.117,0,0.055,0.057
accost,0.505,-0.73,0,0.743,0.66
account,0,0.259,0,0.055,0.105
account book,0.041,0.119,0.017,0,0.048
account department,0.026,0.082,0,0,0.036
accountant,-0.07,0.228,0.019,0.089,0.074
accountant office,0.026,0.082,0,0,0.036
accountedge,-0.03,0.112,-0.08,0.164,0.053
accounting,0.671,-0.57,0,0.879,0.708
accoutrement,0.938,0,0,0.766,0.568
accretion,0.942,-0.79,0,0.901,0.88
acculturation,0.868,0.99,0,0,0.619
accumulate,0.02,0.131,-0.08,0.279,0.116
accumulate knowledge,0.774,0.728,0,0.932,0.811
accumulation,0.553,-0.8,0,0.908,0.754
accumulator,0.037,0,0.026,0.129,0.047
accuracy,0.043,0.067,0.012,0,0.033
accurate,0.043,0.067,0.012,0,0.033
accurate estimate,-0.02,0.248,0,0.31,0.178
accurately,0,0.971,0,0.786,0.586
accurately estimate,-0.02,0.248,0,0.31,0.178
accus de,0.692,-0.99,0,0.614,0.766
ace,-0.04,0.11,-0.05,0.172,0.059
acetabular,0.681,-0.63,0,0.647,0.653
acetabulum,0.681,-0.63,0,0.647,0.653
acetone,0.843,-0.95,0,0.648,0.816
achene,0,0.141,0.01,0.115,0.082
achievable,0.036,0.232,-0.05,0.192,0.134
achieve,0.981,0.855,0,0.884,0.907
achieve goal,0,0.083,0,0.148,0.077
achieved,0.936,0.817,0,0,0.584
achievement,0.177,0.308,-0.06,0.329,0.25
achiever,0.701,-0.59,0,0.908,0.735
achievment,0.914,0,0,0.716,0.543
achilles problem,0.934,-0.62,0,0.79,0.781
achilles tendon,0.934,-0.62,0,0.79,0.781
achy,0.815,-0.75,0,0.744,0.772
acidophil,0.905,-0.65,0,0.851,0.805
acidophile,0.905,-0.65,0,0.851,0.805
acknowledge,-0.10,0.242,-0.07,0.165,0.075
acknowledge receipt,0,0.904,0,0.811,0.572
acknowledgeable,0.935,-0.95,0,0.949,0.947
acknowledgement,0,-0.87,0,0.827,0.568
acknowledging receipt,0,0.904,0,0.811,0.572
acknowledgment,0.98,0.857,0,0.966,0.934
acknowledgment letter,0,0.904,0,0.811,0.572
acm digital,0.79,0,0,0.947,0.579
acmetropolis,0.623,-0.90,0,0.533,0.688
acorn squash,0.046,-0.66,0,0.365,0.357
acoustic,0,0.974,0,0.816,0.597
acoustic power,0.695,-0.85,0,0.501,0.684
acoustic property,0,0.799,0,0.997,0.599
acoustic signal,0,0.799,0,0.997,0.599
acoustic wave,0.023,0,0,0.119,0.047
acquaint,0.649,-0.61,0,0.723,0.664
acquaintance,0.814,-0.50,0,0.622,0.648
acquire,-0.04,0.18,-0.09,0.247,0.095
acquire goods,0,0.078,0,0.099,0.059
acquire information,0.383,0.246,-0.10,0.256,0.259
acquire knowledge,0.719,0.757,0,0,0.492
acquire wealth,0.881,0.737,0,0.851,0.823
acquirement,0.967,-0.69,0,0.52,0.729
acquisition,0.679,-0.75,0,0.658,0.698
acquit,0.799,-0.88,0,0.883,0.857
acre,0,0.096,0.009,0.077,0.055
acreage,0,0.122,0,0.123,0.082
acrobat,0.754,0,0,0.861,0.538
acrobatic,0.784,0.801,0,0,0.528
across-the-board,0,0.903,0,0.815,0.573
acrostic,0,0.803,0,0.958,0.587
act,0.754,0,0,0.861,0.538
act bored,0.816,0.876,0,0,0.564
act part,0,0.998,0,0.911,0.636
act play,0.861,0.928,0,0,0.596
act quickly,-0.09,0.104,0,0.099,0.037
act silly,0.814,0,0,0,0.271
act smart,0.814,0,0,0,0.271
act wisely,0.506,0.659,-0.24,0.242,0.387
actavis,0.559,0.656,-0.26,0.285,0.413
acting,0.783,0.776,0,0,0.52
acting out,0.565,-0.79,0,0.959,0.772
actinidia deliciosa,0.919,0,0,0.838,0.586
actinomyces,0.995,-0.71,0,0.647,0.784
actinomyces israelii,0.995,-0.71,0,0.647,0.784
actinotherapy,0.789,-0.81,0,0.591,0.732
action,0,0.769,0,0.801,0.523
action figure,0,-0.85,0,0.894,0.582
action movie,0,0.951,0,0,0.317
activate,0.857,0.711,0,0,0.523
activating,0.547,-0.69,0,0.52,0.586
activation,0.924,0,0,0.715,0.546
activation energy,0.695,-0.85,0,0.501,0.684
active,-0.03,0.106,0,0.125,0.065
active participation,0.053,0.136,0,0.057,0.082
active participle,0.633,-0.67,0,0.776,0.693
actively encourage,0,0.967,0,0.842,0.603
actively engage,0,0.967,0,0.842,0.603
actively promote,0,0.967,0,0.842,0.603
activeness,0.681,-0.93,0,0.78,0.799
activist,0.77,0,0,0.96,0.577
activity,0,0.099,-0.06,0.231,0.09
actor,0,0.754,0,0.879,0.544
actress,0.681,-0.57,0,0.632,0.628
actress singer,0.882,0.901,0,0,0.594
actual,0.032,0.205,-0.11,0.294,0.138
actual expenditure,0,0.195,0.035,0.201,0.12
actuality,0,0,0,0.785,0.262
actus purus,0.949,-0.55,0,0.595,0.699
acuity,0.959,-0.97,0,0.633,0.856
acumen,0,-0.78,0,0.809,0.533
acutance,0.973,-0.77,0,0.983,0.911
acute awareness,0.772,-0.95,0,0.89,0.872
acute triangle,0.763,-0.61,0,0.777,0.717
acuteness,0.626,-0.96,0,0.788,0.794
ad,0.848,0.996,0,0,0.615
ad campaign,0.848,0.996,0,0,0.615
adagio,0.54,-0.57,0,0.678,0.598
adam and eve,0.999,0.712,0,0,0.57
adam apple,0,0.102,0,0,0.034
adapt,-0.03,0.086,0,0.114,0.054
adaptability,0.873,-0.94,0,0.74,0.852
adaptable,-0.03,0.086,0,0.114,0.054
adaptation,0,0.853,0,0.815,0.556
adapted,0.721,0.922,0,0,0.548
adaptive,0.725,0.929,0,0,0.551
adaptive optics system,0,0.087,-0.07,0.1,0.039
adaptively,0.721,0.922,0,0,0.548
adaptiveness,0.717,0.922,0,0,0.546
add dry ingredient,0.053,-0.06,0,0,0.04
add flavor,0.04,0,0,0.067,0.036
add knowledge,0.757,0,0,0,0.252
add number,0,0.951,0,0,0.317
add number together,0,0.27,0.014,0.133,0.13
add on,0.846,-0.76,0,0.688,0.766
add sugar,0.046,-0.66,0,0.365,0.357
add two numbers,0,0.068,0,0,0.023
add two numbers together,0.861,0.789,0,0,0.55
add up column number,0,0.083,0.039,0.074,0.039
add up number,0.04,0,0,0.067,0.036
added value,0,0.197,0.056,0.177,0.106
addition,-0.03,0.214,0.043,0.209,0.115
additional,0,0.905,0,0.808,0.571
addling,0,0.803,0,0.726,0.51
address,0.038,0,0,0.097,0.045
address book,0.038,0,0,0.097,0.045
address label,0.058,-0.04,0,0,0.036
adduce,0.768,0.703,0,0,0.49
adductor,0.934,-0.62,0,0.79,0.781
adenosine,0,0.847,0,0.917,0.588
adenozine,0,0.796,0,0.831,0.542
adept,0,0.851,0,0.923,0.591
adeptness,0.703,-0.8,0,0.691,0.731
adequate,0.889,-0.90,0,0.559,0.784
adequate remedy,0.944,0.999,0,0,0.648
adequate to,0.889,-0.90,0,0.559,0.784
adequately,0,0.117,0,0.055,0.057
adessive,0.633,-0.67,0,0.776,0.693
adhere,0.105,-0.17,0.057,0.079,0.102
adherence,0,-0.93,0,0.747,0.562
adherent,0,0.858,0,0.993,0.617
adherently,0,0.855,0,0.99,0.615
adhesion contract,0.865,-0.84,0,0.915,0.875
adhesive tape,0.716,-0.79,0,0.543,0.683
adirondack chair,0.074,0,0,0,0.025
adjective adverb,0.633,-0.67,0,0.776,0.693
adjoining bathroom,0,0.171,-0.05,0.102,0.072
adjust,0.033,0.234,-0.08,0.274,0.152
adjust seat,0,0.098,0,0.107,0.068
adjustable,0.102,0.078,0,0.087,0.089
adjustable strap,0.067,0.088,-0.07,0.246,0.108
adjustable wrench,0,0.098,0,0.107,0.068
adjusted gross income agi,0.763,-0.67,0,0.945,0.795
adjustment,0.735,-0.71,0,0.566,0.672
administer,0.84,-0.86,0,0,0.567
administrable,0.5,-0.9,0,0.525,0.642
administration,0.039,0.145,0,0.142,0.109
administration mba,0.036,0.111,-0.05,0.054,0.05
administration mba degree,0.036,0.111,-0.05,0.054,0.05
administration mba program,0.036,0.111,-0.05,0.054,0.05
administration mpa,0.036,0.111,-0.05,0.054,0.05
administrative district,0.858,-0.89,0,0.719,0.823
administrative division,0.858,-0.89,0,0.719,0.823
administrator,0.703,0,0,0.773,0.492
admirable,0.575,0.636,-0.26,0.318,0.42
admirably,0.575,0.636,-0.26,0.318,0.42
admiral,0.688,-0.90,0,0.877,0.824
admiral sir,0.688,-0.90,0,0.877,0.824
admiral sir charles,0.688,-0.90,0,0.877,0.824
admiral sir george,0.688,-0.90,0,0.877,0.824
admiral sir john,0.688,-0.90,0,0.877,0.824
admiral thomas,0.688,-0.90,0,0.877,0.824
admiration,0,0,0,1,0.333
admire,0,0,0,0.705,0.235
admired,0.584,-0.82,0,0.563,0.656
admirer,0.814,-0.50,0,0.622,0.648
admission,0,0.175,-0.13,0.204,0.083
admit,0,0,0,0.852,0.284
admonishment,0.609,-0.68,0,0.951,0.749
adobe,0.962,-0.70,0,0.522,0.729
adobe brick,0.962,-0.70,0,0.522,0.729
adolescence,0,0.788,0,0.86,0.549
adolescent,0.029,0.076,0,0,0.035
adopt,0.865,0.775,0,0,0.547
adopt child,0.793,0,0,0.845,0.546
adorable,0.936,-0.81,0,0.83,0.86
adorably,0.494,0.673,-0.26,0.25,0.383
adoration,0.732,0.868,0,0.762,0.787
adore,0.333,0,-0.26,0.409,0.16
adoring,0.524,0.681,-0.27,0.281,0.403
adoring crowd,0.653,0.635,-0.24,0.294,0.446
adorn,0.053,-0.01,-0.05,0.121,0.045
adorned,0.607,-0.53,0,0.932,0.691
adornment,0.059,0,0,0.161,0.073
adrenalin,0.672,-0.55,0,0.992,0.739
adrenaline,0.958,-0.72,0,0.72,0.801
adrenergic,0.887,-0.9,0,0.852,0.88
adrenergic drug,0.601,-0.66,0,0.827,0.698
adrenocorticotrophic,0.95,-0.95,0,0.769,0.89
adrenocorticotropic,0.95,-0.95,0,0.769,0.89
adrian shelford,0.997,-0.84,0,0.927,0.923
adroit,0.738,-0.96,0,0.727,0.81
adroitly,0,0.745,0,0.796,0.514
adroitness,0.966,-0.87,0,0.78,0.875
ads,0.08,0.153,-0.12,0.224,0.111
adult,0.631,0.639,-0.24,0.292,0.439
adult beetle,0.866,-0.91,0,0.893,0.892
adult foster care,0.956,-0.70,0,0.653,0.771
advance,-0.07,0.227,-0.13,0.203,0.076
advance battle,0.751,0.875,0,0,0.542
advance career,0,0.197,0.056,0.177,0.106
advance civilization,0,0.08,0,0.117,0.066
advance knowledge,0.044,0.297,-0.25,0.281,0.123
advance next level,0.706,0,0,0.712,0.473
advanced composite,0.044,-0.66,0,0.361,0.355
advanced placement credit,0.719,0.757,0,0,0.492
advancement,0.856,0,0,0.963,0.606
advantage,0.733,0.991,0,0.843,0.856
advantageous,0.53,-0.55,0,0.912,0.667
advantageousness,0.854,-0.79,0,0.977,0.875
adventure,0,-0.80,0,0.84,0.547
adventurer,0.703,0.913,0,0.701,0.772
adventuresome,0.706,-0.87,0,0.968,0.848
adventurism,0.828,-0.67,0,0.811,0.771
adventurous,0.626,-0.78,0,0.611,0.675
adventurousness,0,0.885,0,0.937,0.607
adverbial,0.633,-0.67,0,0.776,0.693
adverbial usage,0.633,-0.67,0,0.776,0.693
adversaries,0.586,-0.94,0,0.748,0.76
advert,0.848,0.996,0,0,0.615
advertise,0.848,0.996,0,0,0.615
advertise company,0.856,0,0,0.963,0.606
advertise heavily,0.998,-0.54,0,0.856,0.798
advertise panel,0.087,0.08,0.013,0,0.051
advertise product,0.866,0,0,0,0.289
advertisement,0.848,0.996,0,0,0.615
advertiser,0.848,0.996,0,0,0.615
advertises,0.848,0.996,0,0,0.615
advertising campaign,0.848,0.996,0,0,0.615
advertorial,0.848,0.996,0,0,0.615
advice,0.986,0,0,0.862,0.616
advil,0.969,0.817,0,0.828,0.871
advisable,0,0.338,-0.13,0.298,0.166
advise,-0.03,0.315,-0.16,0.261,0.125
advisory,0.795,-0.97,0,0.679,0.817
advocate,0.677,-0.52,0,0.714,0.64
advocator,0.677,-0.52,0,0.714,0.64
aerial,0.16,0.067,0,0.083,0.103
aerobic activity,0.094,0,0,0,0.031
aerobic exercise,0.067,0.085,0,0.143,0.098
aerobic fitness,0.094,0,0,0,0.031
aerobic workout,0.094,0,0,0,0.031
aerobics,0,0,0,0.93,0.31
aerodynamic lift,0.676,0.63,-0.23,0.31,0.46
aeroplane,-0.04,0.105,-0.06,0.115,0.037
aerozine,0,0,0,0.073,0.024
aesthesia,0.638,-0.99,0,0.631,0.755
aesthete,0.814,-0.50,0,0.622,0.648
aesthetic,0.737,-0.85,0,0.623,0.738
aesthetic surgery,0.745,-0.55,0,0.597,0.633
aesthetic value,0.563,-0.72,0,0.644,0.645
aesthetical,0.596,-0.64,0,0.945,0.727
aestheticism,0.95,-0.77,0,0.578,0.767
aesthetics,0.074,0.138,0,0.104,0.105
affability,0.968,-0.87,0,0.992,0.946
affable,0.963,-0.98,0,0.514,0.821
affaire,0.692,-0.99,0,0.614,0.766
affect,0.884,0,0,0.811,0.565
affection,0.796,0.752,0,0.778,0.775
affectional,0.461,0.674,-0.26,0.247,0.373
affectionate,0.832,0,0,0.829,0.554
affectionateness,0.461,0.674,-0.26,0.247,0.373
affective,0.461,0.674,-0.26,0.247,0.373
affective states,0.971,0.751,0,0.896,0.873
affiliative,0.936,0.757,0,0.927,0.873
affinal,0.903,0.684,0,0.791,0.793
affinity,0.77,0,0,0.943,0.571
affirm,0.854,-0.70,0,0.912,0.823
affirmation,0.731,0,0,0.96,0.564
affirmative,0.585,0.652,-0.26,0.313,0.427
affirmativeness,0.604,-0.57,0,0.935,0.705
affixed,0.988,-0.89,0,0.89,0.925
affluence,0,0.951,0,0.847,0.599
affluent,0,0.949,0,0.847,0.599
afford,-0.04,0.292,-0.10,0.173,0.106
aficionado,0.703,-0.51,0,0.811,0.676
afire,0.641,-0.73,0,0.798,0.724
aflame,0.641,-0.73,0,0.798,0.724
aflare,0.641,-0.73,0,0.798,0.724
afm tip,0.671,-0.86,0,0.719,0.751
afoot,0.535,-0.58,0,0.748,0.623
african coast,0,0.087,0,0.071,0.053
african darter,0.797,-0.71,0,0.736,0.751
african renaissance,0,0.12,-0.05,0.067,0.044
african spoonbill,0.797,-0.71,0,0.736,0.751
african violet,0.427,0.227,0,0.37,0.341
after meal,0.046,-0.66,0,0.365,0.357
after school,0.053,-0.12,0.015,-0.03,0.041
after taste,0.16,0,0.039,0.121,0.081
afternoon,0.02,0.067,0,0,0.029
afternoon nap,0.026,0.069,0,0,0.032
afternoon snack,0.856,0.956,0,0,0.604
afternoon tea,0.856,0.956,0,0,0.604
aftertaste,0.112,0,0,0.141,0.084
again,0.033,0.158,-0.06,0.145,0.089
agape,0.807,-0.92,0,0.796,0.841
agartha,0.086,-0.10,0.064,0,0.043
age,0.074,-0.06,0,0,0.045
age gracefully,0,-0.95,0,0.995,0.65
age well,0.909,0.983,0,0,0.631
agency,0.065,0.235,-0.11,0.184,0.124
agenda,0.055,-0.01,0,0.106,0.059
agent,0.962,-0.89,0,0.855,0.905
ageratina,0.557,-0.53,0,0.704,0.598
aggie stadium,0.052,0.118,0.03,0,0.047
aggrandize,0.54,-0.97,0,0.569,0.695
aggravated indecent assault,0.542,-0.83,0,0.927,0.769
aggravated sexual intercourse,0.542,-0.83,0,0.927,0.769
aggravating,0.652,-0.64,0,0.953,0.751
aggregate amount,0,0.195,0.035,0.201,0.12
aggregation,0.553,-0.8,0,0.908,0.754
aggressive behavior,0.936,0.757,0,0.927,0.873
aggroup,0.867,-0.84,0,0.876,0.863
agile,0.709,0,0,0.989,0.566
agility,-0.04,0.109,-0.06,0.121,0.041
aging,0,-0.96,0,0.986,0.649
agnate,0.903,0.684,0,0.791,0.793
agnatic,0.903,0.684,0,0.791,0.793
agnation,0.903,0.684,0,0.791,0.793
agnostic,0,0.834,0,0.712,0.515
ago,0,0.078,0,0.096,0.058
agrarian,0.563,-0.72,0,0.644,0.645
agrarianism,0.563,-0.72,0,0.644,0.645
agree,0.723,0,0,0.98,0.568
agree disagree,0,0,0,0.842,0.281
agreeability,0.604,-0.57,0,0.935,0.705
agreeable,0.509,-0.62,0,0.786,0.64
agreeably,0.755,0,0,0.892,0.549
agreed,0.851,-0.89,0,0.71,0.818
agreed upon,0.858,-0.89,0,0.719,0.823
agreement,0.808,0,0,0.943,0.584
agricultural,0,0.094,0.02,0.09,0.055
agriculture,0,0.08,0.012,0.067,0.045
agulhas current,0,0.087,0,0.071,0.053
ahead,0.844,0,0,0,0.281
ahorse,0.535,-0.58,0,0.748,0.623
ahorseback,0.535,-0.58,0,0.748,0.623
aide,0,0,0,0.876,0.292
aim,0.89,0.895,0,0,0.595
aimlessness,0.681,-0.93,0,0.78,0.799
air,0.909,0.983,0,0,0.631
air attack,0.954,-0.87,0,0.583,0.802
air bladder,0.676,0.63,-0.23,0.31,0.46
air breath,0.88,-0.72,0,0,0.535
air breathe,0,0.988,0,0.941,0.643
air breathing sea slug,0.969,-0.54,0,0.806,0.772
air bubble,0.954,-0.87,0,0.583,0.802
air conditioner,0.046,-0.03,0,0,0.025
air conditioning unit,0.628,-0.96,0,0.682,0.759
air density,0.728,0.977,0,0.939,0.881
air duct,0.628,-0.96,0,0.682,0.759
air emission,0,0.977,0,0.765,0.581
air fare,0.062,0.062,0,0.111,0.078
air filtration,0.628,-0.96,0,0.682,0.759
air inlet,0.628,-0.96,0,0.682,0.759
air inlets,0.628,-0.96,0,0.682,0.759
air intake,0.628,-0.96,0,0.682,0.759
air marshal,0.74,-0.53,0,0.641,0.64
air out,0.74,-0.53,0,0.641,0.64
air pressure,0.728,0.977,0,0.939,0.881
air pump,0.116,0.129,-0.05,0.053,0.08
air raid,0.954,-0.87,0,0.583,0.802
air tank,-0.04,0.118,-0.06,0.102,0.035
air ticket,0.105,0.226,-0.08,0.176,0.141
air travel,0.062,0.062,0,0.111,0.078
air vent,0,-0.01,0,0.069,0.026
aircraft,0.627,0.61,-0.24,0.234,0.41
aircraft carrier,-0.04,0.092,0,0.062,0.036
aircraft roadway,0.967,0.766,0,0,0.578
airfare,0.062,0.062,0,0.111,0.078
airflow,0.628,-0.96,0,0.682,0.759
airline,0,-0.01,0,0.069,0.026
airline passenger,0.069,0.07,0,0.116,0.085
airline seat,0.717,-0.91,0,0,0.542
airline ticket,0.062,0.062,0,0.111,0.078
airliner,0,-0.01,0,0.069,0.026
airmanship,0.607,-0.99,0,0.847,0.817
airplane,0.966,0,0,0.95,0.639
airplane engine,0,0.928,0,0.917,0.615
airplane seat,0.701,-0.90,0,0,0.537
airport,0,0.147,0,0.099,0.082
airport terminal,0,0.147,0,0.099,0.082
airway pressure,0,0.098,-0.09,0.115,0.04
aisle,0.029,0.087,0.065,0.137,0.063
ajar,0,0,0,0.077,0.026
akrasia,0.971,-0.71,0,0.656,0.781
al harrington,0.556,-0.79,0,0.755,0.701
al jefferson,0.556,-0.79,0,0.755,0.701
alamodome,0.052,0.118,0.03,0,0.047
alaskan crab,0.073,-0.02,0,0,0.032
alb,0.849,-0.50,0,0.845,0.732
albeit,0.985,0,0,0.739,0.575
albicilla,0.797,-0.71,0,0.736,0.751
alboran sea,0,0.087,0,0.071,0.053
album chart,0.922,0.818,0,0,0.58
album collection,0.74,-0.53,0,0.641,0.64
alchemist,0,0.974,0,0.892,0.622
alchemy,0,0.971,0,0.885,0.619
alcohol,0.11,-0.01,0,0,0.041
alcoholic drink,0,0.948,0,0,0.316
ale,0.979,-0.76,0,0,0.58
alessandra ferri,0.12,-0.06,0,0,0.06
aleve,0.969,0.817,0,0.828,0.871
alexander memorial coliseum,0.052,0.118,0.03,0,0.047
alexander woollcott,0.811,-0.63,0,0.959,0.8
alfil,0,0,0,0.115,0.038
algebra,0,0.965,0,0.748,0.571
algebra equation,0,0.923,0,0.97,0.631
algebraematical function,0,0.92,0,0.971,0.63
algebraematics,0,0.929,0,0.971,0.633
algebraic geometry,0,0.799,0,0.943,0.581
algol,0,-0.86,0,0.956,0.606
alias,0.056,0.183,-0.12,0.188,0.1
alicia markova,0.12,-0.06,0,0,0.06
alidade,0.807,0.803,0,0,0.537
alien abduction,0,0.871,0,0.861,0.577
alien race,0.086,-0.10,0.064,0,0.043
alien weaponry,0.623,-0.90,0,0.533,0.688
alight,0.641,-0.73,0,0.798,0.724
alimentary canal,0.74,-0.53,0,0.641,0.64
alimentary tract,0.74,-0.53,0,0.641,0.64
aliphatic side,0.096,-0.01,0,0,0.038
alive,0,0.072,0,0,0.024
aliyah,0.682,-0.70,0,0.98,0.789
alizarin,0,0,0,0.098,0.033
alkaline,0.045,0,0,0.051,0.032
alkalosis,0.046,-0.66,0,0.365,0.357
alky,0.556,-0.79,0,0.755,0.701
all,0,-0.82,0,0.969,0.597
all important,0.86,-0.85,0,0.864,0.86
all right,0.073,0.226,-0.18,0.405,0.174
allay,0.615,0.643,-0.24,0.29,0.434
allay concern,0.615,0.643,-0.24,0.29,0.434
allay fear,0.615,0.643,-0.24,0.29,0.434
allegory,0.844,-0.57,0,0.576,0.664
allergy medicine,0.969,0.817,0,0.828,0.871
alleviate,0.676,-0.70,0,0.8,0.727
alleviate boredom,0.738,0.961,0,0,0.566
alleviate pain,0.676,-0.70,0,0.8,0.727
alleviative,0.761,-0.75,0,0.77,0.761
alley,0.749,0,0,0,0.25
alleyway,0.749,0,0,0,0.25
alligator snapping turtle,0.03,0.068,-0.04,0.093,0.049
alliterate,0.084,0,-0.04,0.077,0.037
alliteration,0.084,0,-0.04,0.077,0.037
